episode_id,instruction,run_id,runtime,sim_step_count,task_percent_complete,task_state_success
118,"Help me tidy up the living room. Move the phone, watch, credit card, and plant to another table in the living room.",0,22.383235931396484,510.0,1.0,1.0
827,Help me move the laptop stand from the living room to the bedroom table.,0,24.218005180358887,637.0,1.0,1.0
104,Help me move the candle and hand towel to the kitchen? Place the spatula and c-clamp on the bedside table.,0,32.11004948616028,792.0,1.0,1.0
126,"Help me move some toys from the bedroom to the dining room table. Place the toy vehicle, toy animal and toy food on the table.",0,33.66850805282593,855.0,1.0,1.0
242,Help me move the spray bottle and toy food from the living room table to the living room chairs.,0,7.463256120681763,170.0,1.0,1.0
831,Help me move the plant_saucer to the bathroom cabinet,0,11.888953447341919,287.0,1.0,1.0
113,Move the spatula from the kitchen counter to the bedroom table. Place the c-clamp on the bedroom chest of drawers.,0,20.638415336608887,489.0,1.0,1.0
101,Move the phone stand from the bedroom to the living room and place it on the table. Move the file sorter from the living room to the bedroom and place it on the table.,0,35.59438467025757,873.0,1.0,1.0
99,Help me tidy up the bedroom. Move the lamp and phone from the table to the chest of drawers. Leave the toy vehicle on the chest of drawers.,0,26.740796327590942,639.0,1.0,1.0
106,Help me move the spatula from the kitchen to the bedroom. Place the c-clamp on the chest of drawers in the bedroom.,0,29.248666048049927,668.0,1.0,1.0
114,"Help me rearrange the dining room. Place the lamp, vase, and ramekin on the dining table.",0,26.120614051818848,660.0,1.0,1.0
130,Help me move the lamp and vase from the coffee table to the dining table.,0,18.573941230773926,457.0,1.0,1.0
122,"Put the spoon, fork, and knife to another table.",0,45.58938550949097,1051.0,1.0,1.0
97,Help me move the spray bottle and toy food from the living room table to a new living room table.,0,12.230260133743286,311.0,1.0,1.0
102,"Help me set up a play area for a -year-old child in the living room. Place a toy vehicle, toy food stuffed toy, and toy construction set on the table.",0,73.5255994796753,1787.0,1.0,1.0
1972,Move the book from the living room to the bedroom. Move the picture frame from the dining table to the bedroom.,0,22.184104919433594,730.0,1.0,1.0
203,"Bring the candle, toy vehicle, squeezer, egg, and stuffed toy from the bedroom to the living room?",0,39.56342959403992,1313.0,1.0,1.0
1,Please move the vase and plant from the living room table to the other living room table.,0,7.814359664916992,258.0,1.0,1.0
198,"Help me move 2 toy vehicles, 3 toy food items, and 1 stuffed toy from the bedroom to the living room.",0,66.52039074897766,1936.0,1.0,1.0
26,"Help me prepare the bedroom for a guest. Place a stuffed toy, a lamp, a plant container, and a bowl on the bed.",0,50.802077531814575,1543.0,1.0,1.0
41,Move the bowl and spoon from the table to the dining table.,0,15.598158121109009,528.0,1.0,1.0
205,"Bring all the toys from the bedrooms to the table in bedroom. Place the toy vehicle, toy food, and sushi mat on the table.",0,26.936280727386475,822.0,1.0,1.0
804,Move the android figure and spectacles from the dining room to the living room.,0,10.349924325942993,317.0,1.0,1.0
31,Put the toy vehicle and toy food on the table.,0,21.584680318832397,662.0,1.0,1.0
810,Move the board game to the new table in the living room.,0,13.484081983566284,472.0,1.0,1.0
802,"Help me set the table. Place the jug, bowl, plate, and cup on the counter on the dining table.",0,21.109192848205566,670.0,1.0,1.0
32,"Take the apple, sushi mat, toy food, and pitcher from the kitchen to bedroom and place them on the table.",0,60.680558919906616,1998.0,1.0,1.0
144,"Help me set up a dinner table in the dining room. Place a candle, a c-clamp, and a spatula on the table?",0,31.563565969467163,782.0,1.0,1.0
271,"Move the lamp, cushion, and phone stand from the living room to the bedroom vanity desk.",0,40.48572826385498,1002.0,1.0,1.0
259,"Help me move things around. Move the toy pineapple, electronic cable, plant container, and toy construction set to the same table in the living room.",0,42.39278268814087,1027.0,1.0,1.0
94,"Help me organize the living room. Place a phone stand another living room table, an electronic cable on another living room table, a book on another living room table, and a squeezer on another the living room table.",0,24.896079301834106,558.0,1.0,1.0
129,Move the electronic cable from the bedroom to the dining room and place it on the table. Move the toy bee from the chest of drawers to another bedroom. Place the lamp from the dining room on the bedroom table.,0,45.53341007232666,1140.0,1.0,1.0
96,"Help me prepare a romantic dinner in the living room. Place a spatula, a c-clamp, and a candle on another table?",0,21.50670623779297,485.0,1.0,1.0
826,"Move the android_figure, doll, and toy_cactus from the bedroom to the living room. Move the laptop_stand from the bedroom to the living room.",0,47.38776183128357,1097.0,1.0,1.0
124,"Help me move some objects around. Place the kettle on the table, the electronic cable on the chair and the toy vehicle on the counter.",0,38.46320724487305,817.0,1.0,1.0
149,Put the toy vehicle on another table. Put the plant container on another table. Put the book on another table.,0,16.078306198120117,362.0,1.0,1.0
148,"Rearrange the living room to make it cozy for working. Move the laptop, candle, spectacles, and plant to the coffee table?",0,18.011117219924927,434.0,1.0,1.0
136,"Help me rearrange the living room. Move the lamp, vase, and ramekin to different tables. Keep the laptop on the same chair.",0,11.654056310653687,272.0,1.0,1.0
152,"Help me clean up the bedroom. Move the toy bee and toy food to the chair, and put the shoe away in the chest of drawers.",0,46.0380072593689,984.0,0.6666666666666666,0.0
109,Put the baseball bat on the bedroom counter. Put the toy construction set on the bedroom counter. Put the phone on the bedroom counter.,0,36.115116596221924,895.0,1.0,1.0
24,"Help me create a cozy reading nook in the bedroom. Place the candle on another chest of drawers, the lamp on another bed, and the book on another chest of drawers? The toy vehicle can stay on the chair?",0,31.425512075424194,972.0,1.0,1.0
33,Move the tomato and sushi mat from the counter in the kitchen to the table in the dining room.,0,14.677701473236084,498.0,1.0,1.0
10,"Move the laptop, lamp, phone, and clock from the table in the bedroom to the table in the living room.",0,49.30844187736511,1541.0,1.0,1.0
47,"Bring the candle, plant container, and toy vehicle to the table in the bedroom.",0,20.16860032081604,623.0,1.0,1.0
48,"Help me prepare the bedroom for a cozy evening. Place a plant container, a stuffed toy, a cushion and a sushi mat on the table.",0,28.131946325302124,765.0,1.0,1.0
391,Place the plant containers on the chest of drawers in the bedroom.,0,18.149580478668213,525.0,1.0,1.0
803,Move the handbag from the bedroom table to the dining room chair.,0,13.919426441192627,466.0,1.0,1.0
35,"Move the sushi mat, spatula, bowl, and tomato from the kitchen to the table in the living room.",0,31.794068813323975,951.0,1.0,1.0
42,"Bring the plant, plant saucer, and clock from the bedroom to the living room and place them on the table.",0,31.641101837158203,900.0,1.0,1.0
38,"Move the plant, plant saucer, and tomato from the chest of drawers to the table in the bedroom.",0,21.265414237976074,576.0,1.0,1.0
11,Please move the plant and plant container from the bedroom to the kitchen and place them on the table.,0,18.15053963661194,552.0,1.0,1.0
19,"Help me create a cozy atmosphere in the living room. Place a candle, a toy vehicle, a squeezer, and an egg on the tables?",0,51.36268329620361,1449.0,1.0,1.0
5,"Help me tidy up the toys in bedroom. Place the toy airplane, toy pineapple, and toy cactus on the chair in another bedroom.",0,18.976932048797607,645.0,1.0,1.0
52,Bring the plant and plant container from the chest of drawers to the table in the living room.,0,18.588489770889282,563.0,1.0,1.0
1214,I finished eating my snack. Please move the apple to the stool. You can move the vase there too?,0,30.1373610496521,747.0,1.0,1.0
151,"Help me move these objects to the dining room. The lamp should be on the table in the dining room the vase on the table in the dining room, the ramekin on the table in the dining room, and the laptop stand on the table in the dining room.",0,34.51597547531128,846.0,1.0,1.0
105,"Help me move the spoon, casserole, and toy animal to the appropriate places. The spoon should be on the nightstand in the bedroom, the casserole should be on another table in the living room, and the toy animal should be on another table in the living room.",0,26.488005876541138,634.0,1.0,1.0
100,Place the spatula and c-clamp inside the kitchen cabinet.,0,17.058106660842896,425.0,1.0,1.0
1219,Help me move the laptop stand and monitor stand from the bedroom table to the living room couch.,0,37.74427080154419,907.0,1.0,1.0
147,Help me move the lamp and vase from the living room to the kitchen counter.,0,19.53880214691162,502.0,1.0,1.0
143,"Help me create a play area in the living room. Please place a toy vehicle, a toy food, and a stuffed toy on the coffee table.",0,40.29778218269348,950.0,1.0,1.0
142,"Help me prepare a candlelit dinner in the bedroom? Place a spatula, c-clamp, candle, and hand towel on the table?",0,62.45247006416321,1493.0,1.0,1.0
123,"Move the lamp, vase, and ramekin from the living room to the dining room and place them on the dining table.",0,25.271566152572632,595.0,1.0,1.0
112,Move the spatula and c-clamp to the entryway counter. Place the candle on the table in the living room?,0,36.37342715263367,864.0,1.0,1.0
128,"Move the lamp, cushion, and phone stand from the living room to the bedroom.",0,23.51262640953064,565.0,1.0,1.0
127,"Help me move the lamp and vase to the dining room table, and the toy food to the bedroom nightstand.",0,30.82931661605835,727.0,1.0,1.0
145,"Help me move these objects to the specified locations. The electronic cable should be on the table in bedroom , the toy bee should be on the other couch in the living room, and the glass should be on the table in the living room.",0,43.16012525558472,1029.0,1.0,1.0
92,Help me move my shoes to the bedroom. Place them on the stool in bedroom. Leave the phone stand on the table in bedroom.,0,20.07089138031006,464.0,1.0,1.0
9,Help me make tea in the living room. Place the electric kettle and kettle on the table. Also bring spoons from the chest of drawers in the bedroom to the table.,0,58.49665331840515,1755.0,1.0,1.0
4,"Help me move the electric kettle, kettle, candle, and sponge from the kitchen to the living room? Place them on the side table.",0,30.739823579788208,977.0,1.0,1.0
824,Move the handbag to the bed in the bedroom.,0,30.11067008972168,723.0,1.0,1.0
