index,ood_subset,current_branch,absent_assets,routed_skill,original_demo_ids,grounded_tier,grounded_demo_ids,grounded_top_similarity,graded_tier,graded_demo_ids,train_similarity_bar
577,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
578,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
579,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
580,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
581,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
582,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
583,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
584,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
585,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
586,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
587,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,1228,228,4064]",grounded,"[3458,2781,1228,228,4064]",0.7544512748718262,abstract,[],0.9034629464149475
588,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
589,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
590,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
591,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,2781,1228,228,4064]",grounded,"[3458,2781,1228,228,4064]",0.7544512748718262,abstract,[],0.9034629464149475
592,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
593,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
594,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
595,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
596,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
597,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
598,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
599,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
600,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
601,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
602,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
603,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
604,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
605,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
606,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
607,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
608,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
609,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
610,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
611,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
612,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
613,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
614,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,2781,1228,228,4064]",grounded,"[3458,2781,1228,228,4064]",0.7544512748718262,abstract,[],0.9034629464149475
615,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
616,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
617,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
618,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
619,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
620,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
621,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
622,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
623,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
624,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
625,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
626,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
627,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
628,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,1228,228,4064]",grounded,"[3458,2781,1228,228,4064]",0.7544512748718262,abstract,[],0.9034629464149475
629,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
630,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
631,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
632,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
633,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
634,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
635,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
636,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
637,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
638,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
639,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
640,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
641,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
642,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
643,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
644,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
645,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
646,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
647,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
648,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,2781,1228,228,4064]",grounded,"[3458,2781,1228,228,4064]",0.7544512748718262,abstract,[],0.9034629464149475
649,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
650,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
651,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
652,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
653,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
654,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
655,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,2781,1228,228,4064]",grounded,"[3458,2781,1228,228,4064]",0.7544512748718262,abstract,[],0.9034629464149475
656,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
657,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
658,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
659,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
660,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,2781,1228,228,4064]",grounded,"[3458,2781,1228,228,4064]",0.7544512748718262,abstract,[],0.9034629464149475
661,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
662,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
663,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
664,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
665,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
666,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
667,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
668,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
669,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
670,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
671,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
672,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
673,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
674,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
675,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
676,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
677,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
678,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
679,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
680,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
681,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
682,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
683,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
684,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
685,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
686,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
687,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
688,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
689,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
690,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
691,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
692,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
693,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
694,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
695,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
696,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
697,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
698,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
699,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
700,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
701,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
702,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
703,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
704,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
705,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
706,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
707,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
708,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
709,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
710,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
711,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
712,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
713,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
714,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
715,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
716,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
717,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[202,3660,398,1287,855]",grounded,"[202,3660,398,1287,855]",0.49803799390792847,abstract,[],0.9034629464149475
718,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
719,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
720,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
