channel,index,c0_full_signature,expected_primitive_kinds,route_primitive_kinds,unit_multiset_agreement,unit_multiset_f1,order_agreement,order_lcs_ratio,scorable_subgoals,retrieval_hits,retrieval_hit_rate,all_subgoals_retrieval_hit,route_correct,zero_shot_success,skill_success,transition
ood,677,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,678,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,679,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8571428571428571,False,0.75,3,1,0.3333333333333333,False,False,False,False,unchanged_failure
ood,680,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",True,1.0,True,1.0,4,2,0.5,False,False,False,False,unchanged_failure
ood,681,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",True,1.0,True,1.0,4,2,0.5,False,False,False,False,unchanged_failure
ood,682,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,683,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,1,1.0,True,False,False,False,unchanged_failure
ood,684,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""relocate"",""fetch"",""relocate""]",False,0.5714285714285714,False,1.0,5,3,0.6,False,False,False,False,unchanged_failure
ood,685,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,686,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,687,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,1,1.0,True,False,False,False,unchanged_failure
ood,688,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch""]",False,0.5,False,0.5,2,2,1.0,True,False,False,False,unchanged_failure
ood,689,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,1,1.0,True,False,False,False,unchanged_failure
ood,690,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change"",""fetch"",""fetch"",""relocate""]",False,0.75,False,0.75,4,3,0.75,False,False,False,False,unchanged_failure
ood,691,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8,False,1.0,3,2,0.6666666666666666,False,False,False,False,unchanged_failure
ood,692,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""relocate"",""fetch"",""relocate""]",False,0.5714285714285714,False,1.0,5,3,0.6,False,False,False,False,unchanged_failure
ood,693,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,694,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,695,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,1,1.0,True,False,False,False,unchanged_failure
ood,696,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change"",""state_change"",""relocate"",""relocate""]",False,0.5,False,0.5,4,1,0.25,False,False,False,False,unchanged_failure
ood,697,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",True,1.0,True,1.0,4,2,0.5,False,False,False,False,unchanged_failure
ood,698,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch""]",False,0.5,False,0.5,2,1,0.5,False,False,False,False,unchanged_failure
ood,699,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,1,1.0,True,False,False,False,unchanged_failure
ood,700,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",True,1.0,True,1.0,4,2,0.5,False,False,False,False,unchanged_failure
ood,701,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,702,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,703,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,704,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8,False,1.0,3,2,0.6666666666666666,False,False,False,False,unchanged_failure
ood,705,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",True,1.0,True,1.0,4,2,0.5,False,False,False,False,unchanged_failure
ood,706,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,True,fix
ood,707,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch""]",False,0.5,False,0.5,2,1,0.5,False,False,False,False,unchanged_failure
ood,708,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False,unchanged_failure
ood,709,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch""]",False,0.5,False,0.5,2,2,1.0,True,False,False,False,unchanged_failure
ood,710,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch""]",False,0.5,False,0.5,2,2,1.0,True,False,False,False,unchanged_failure
ood,711,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,712,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""fetch"",""relocate""]",False,0.6666666666666666,False,1.0,4,3,0.75,False,False,False,False,unchanged_failure
ood,713,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8,False,1.0,3,2,0.6666666666666666,False,False,False,False,unchanged_failure
ood,714,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""relocate"",""relocate""]",False,0.3333333333333333,False,0.5,4,2,0.5,False,False,False,False,unchanged_failure
ood,715,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False,unchanged_failure
ood,716,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8571428571428571,False,0.75,3,2,0.6666666666666666,False,False,False,False,unchanged_failure
ood,717,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",True,1.0,True,1.0,4,2,0.5,False,False,False,False,unchanged_failure
ood,718,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,719,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8,False,1.0,3,2,0.6666666666666666,False,False,False,False,unchanged_failure
ood,720,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,0,0.0,False,False,False,False,unchanged_failure
ood,721,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,1,1.0,True,False,False,False,unchanged_failure
ood,722,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change"",""fetch"",""relocate"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.75,5,3,0.6,False,False,False,False,unchanged_failure
ood,723,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""fetch"",""relocate""]",False,0.6666666666666666,False,1.0,4,3,0.75,False,False,False,False,unchanged_failure
ood,724,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""relocate""]",False,0.8,False,1.0,3,3,1.0,True,False,False,False,unchanged_failure
ood,725,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,726,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False,unchanged_failure
ood,727,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,0,0.0,False,False,False,False,unchanged_failure
ood,728,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""fetch"",""relocate""]",False,0.6666666666666666,False,1.0,4,3,0.75,False,False,True,False,regression
ood,729,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""fetch"",""relocate""]",False,0.6666666666666666,False,1.0,4,3,0.75,False,False,False,False,unchanged_failure
ood,730,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,0,0.0,False,False,False,False,unchanged_failure
ood,731,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change"",""state_change"",""state_change"",""relocate"",""relocate""]",False,0.4444444444444444,False,0.5,5,3,0.6,False,False,False,False,unchanged_failure
ood,732,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,733,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,734,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""relocate"",""relocate""]",False,0.3333333333333333,False,0.5,4,0,0.0,False,False,False,False,unchanged_failure
ood,735,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,True,fix
ood,736,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change"",""state_change"",""state_change"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.7272727272727273,False,1.0,7,3,0.42857142857142855,False,False,False,False,unchanged_failure
ood,737,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,738,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,0,0.0,False,False,False,False,unchanged_failure
ood,739,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change"",""state_change"",""relocate"",""relocate""]",False,0.5,False,0.5,4,1,0.25,False,False,False,False,unchanged_failure
ood,740,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,1,1.0,True,False,False,False,unchanged_failure
ood,741,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch""]",False,0.5,False,0.5,2,1,0.5,False,False,False,False,unchanged_failure
ood,742,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,743,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,744,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change"",""state_change"",""relocate"",""relocate""]",False,0.5,False,0.5,4,2,0.5,False,False,False,False,unchanged_failure
ood,745,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False,unchanged_failure
ood,746,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,747,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,748,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,749,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,1,1.0,True,False,False,False,unchanged_failure
ood,750,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""relocate"",""relocate""]",False,0.3333333333333333,False,0.5,4,0,0.0,False,False,False,False,unchanged_failure
ood,751,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch""]",False,0.4,False,0.25,1,0,0.0,False,False,False,False,unchanged_failure
ood,752,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change""]",False,0.0,False,0.0,1,1,1.0,True,False,False,False,unchanged_failure
ood,753,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,754,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch""]",False,0.5,False,0.5,2,1,0.5,False,False,False,False,unchanged_failure
ood,755,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",True,1.0,True,1.0,4,2,0.5,False,False,False,False,unchanged_failure
ood,756,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,757,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""relocate"",""fetch"",""relocate""]",False,0.5714285714285714,False,1.0,5,3,0.6,False,False,False,False,unchanged_failure
ood,758,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""relocate"",""relocate""]",False,0.3333333333333333,False,0.5,4,0,0.0,False,False,False,False,unchanged_failure
ood,759,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""relocate""]",False,0.6666666666666666,False,1.0,4,1,0.25,False,False,False,False,unchanged_failure
ood,760,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,761,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False,unchanged_failure
ood,762,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",True,1.0,True,1.0,4,2,0.5,False,False,False,False,unchanged_failure
ood,763,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""relocate"",""fetch"",""relocate""]",False,0.5714285714285714,False,1.0,5,3,0.6,False,False,False,False,unchanged_failure
ood,764,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""relocate""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,765,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,766,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False,unchanged_failure
ood,767,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""relocate""]",False,0.6666666666666666,False,1.0,4,1,0.25,False,False,False,False,unchanged_failure
ood,768,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(plate)"",""relocate(bowl,table)"",""relocate(plate,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""state_change"",""state_change"",""relocate"",""relocate""]",False,0.5,False,0.5,4,1,0.25,False,False,False,False,unchanged_failure
ood,769,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""relocate"",""relocate""]",False,0.3333333333333333,False,0.5,4,2,0.5,False,False,False,False,unchanged_failure
ood,770,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False,unchanged_failure
ood,771,"{""object_count"":1,""ordered_units"":[""fetch(bowl)"",""relocate(bowl,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""fetch"",""relocate""]",False,0.6666666666666666,False,1.0,4,3,0.75,False,False,False,False,unchanged_failure
