channel,index,c0_full_signature,expected_primitive_kinds,route_primitive_kinds,unit_multiset_agreement,unit_multiset_f1,order_agreement,order_lcs_ratio,scorable_subgoals,retrieval_hits,retrieval_hit_rate,all_subgoals_retrieval_hit,route_correct,skill_success,flat_success
instance,1625,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""state_change"",""relocate""]",False,0.3333333333333333,False,0.5,4,0,0.0,False,False,False,False
instance,1627,"{""object_count"":2,""ordered_units"":[""fetch(banana)"",""state_change(open,cabinet)"",""relocate(banana,table)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""state_change"",""relocate"",""fetch"",""relocate""]","[""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.5714285714285714,False,0.6,9,0,0.0,False,False,False,False
instance,1630,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""relocate"",""state_change""]",False,0.6666666666666666,False,0.5,2,0,0.0,False,False,False,False
instance,1634,"{""object_count"":1,""ordered_units"":[""fetch(meat)"",""state_change(push,cardboardbox,R2)"",""relocate(meat,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(meat)"",""relocate(meat,sink)""],""plan_length"":7}","[""fetch"",""state_change"",""relocate"",""state_change"",""fetch"",""relocate""]","[""relocate"",""relocate""]",False,0.5,False,0.3333333333333333,2,0,0.0,False,False,False,False
instance,1635,"{""object_count"":2,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""fetch(bread)"",""relocate(pear,wooden cutting board)"",""relocate(bread,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]",False,0.9090909090909091,False,0.8333333333333334,5,0,0.0,False,False,False,False
instance,1643,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""fetch(banana)"",""relocate(peach,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""state_change"",""state_change""]",False,0.25,False,0.16666666666666666,2,0,0.0,False,False,False,False
instance,1644,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch"",""state_change""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,1652,"{""object_count"":1,""ordered_units"":[""fetch(meat)"",""relocate(meat,rack)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
instance,1653,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""state_change"",""fetch"",""relocate""]",False,0.4,False,1.0,8,0,0.0,False,False,False,False
instance,1654,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""relocate"",""relocate"",""state_change""]",False,0.5714285714285714,False,0.5,3,0,0.0,False,False,False,False
instance,1671,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""fetch(tomato)"",""relocate(pear,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""relocate"",""fetch"",""state_change"",""state_change""]",False,0.9230769230769231,False,0.8333333333333334,7,0,0.0,False,False,False,False
instance,1673,"{""object_count"":2,""ordered_units"":[""fetch(meat)"",""fetch(pear)"",""relocate(meat,bowl)"",""relocate(pear,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,1677,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(bread,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""state_change""]",False,0.9090909090909091,False,1.0,6,2,0.3333333333333333,False,False,False,False
instance,1685,"{""object_count"":2,""ordered_units"":[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen island area)"",""fetch(bread)"",""open_container_then_retrieve(cabinet,bread)"",""relocate(bread,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""state_change"",""relocate"",""fetch"",""relocate""]","[""fetch"",""relocate""]",False,0.5714285714285714,False,0.4,2,1,0.5,False,False,False,False
instance,1689,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(meat)"",""relocate(apple,plate)"",""relocate(meat,plate)"",""multi_object_sequence(2)""],""plan_length"":5}","[""fetch"",""fetch"",""relocate"",""relocate""]",[],False,0.0,False,0.0,0,0,,False,False,True,True
instance,1691,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,kitchen island area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
instance,1693,"{""object_count"":2,""ordered_units"":[""fetch(scissors)"",""fetch(tomato)"",""state_change(open,cabinet)"",""relocate(scissors,cabinet)"",""relocate(tomato,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",False,0.8888888888888888,False,0.8,4,1,0.25,False,False,False,False
instance,1713,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""fetch"",""state_change"",""relocate""]",False,0.75,False,0.6,3,0,0.0,False,False,False,False
instance,1718,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.5,False,1.0,6,1,0.16666666666666666,False,False,False,False
instance,1729,"{""object_count"":2,""ordered_units"":[""fetch(banana)"",""state_change(open,cabinet)"",""relocate(banana,table)"",""fetch(peach)"",""open_container_then_retrieve(cabinet,peach)"",""relocate(peach,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""state_change"",""relocate"",""fetch"",""relocate""]","[""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""relocate""]",False,0.46153846153846156,False,0.6,8,1,0.125,False,False,False,False
instance,1736,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(bread,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.6,4,0,0.0,False,False,False,False
instance,1740,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R2)"",""fetch(pear)"",""relocate(pear,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(pear)"",""relocate(pear,sink)""],""plan_length"":7}","[""state_change"",""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""fetch"",""state_change"",""relocate"",""relocate"",""fetch"",""relocate""]",False,0.8333333333333334,False,0.6666666666666666,6,1,0.16666666666666666,False,False,False,False
instance,1741,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""fetch"",""state_change""]",False,0.8888888888888888,False,1.0,5,0,0.0,False,False,False,False
instance,1743,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""fetch"",""state_change""]",False,0.8888888888888888,False,1.0,5,0,0.0,False,False,False,False
instance,1746,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(pear)"",""relocate(apple,plate)"",""relocate(pear,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",True,1.0,True,1.0,4,0,0.0,False,False,False,False
instance,1750,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch"",""state_change""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,1751,"{""object_count"":2,""ordered_units"":[""fetch(fork)"",""fetch(apple)"",""state_change(open,cabinet)"",""relocate(fork,cabinet)"",""relocate(apple,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.6,4,1,0.25,False,False,False,False
instance,1753,"{""object_count"":2,""ordered_units"":[""fetch(scissors)"",""fetch(apple)"",""state_change(open,cabinet)"",""relocate(scissors,cabinet)"",""relocate(apple,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.6,4,0,0.0,False,False,False,False
instance,1755,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""fetch"",""state_change""]",False,0.8888888888888888,False,1.0,5,0,0.0,False,False,False,False
instance,1756,"{""object_count"":1,""ordered_units"":[""fetch(spoon)"",""relocate(spoon,rack)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
instance,1763,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(meat)"",""relocate(apple,plate)"",""relocate(meat,plate)"",""multi_object_sequence(2)""],""plan_length"":5}","[""fetch"",""fetch"",""relocate"",""relocate""]",[],False,0.0,False,0.0,0,0,,False,False,True,True
instance,1784,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(plate)"",""relocate(bread,toaster)"",""relocate(plate,kitchen work area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate""]",False,0.75,False,0.6,3,0,0.0,False,False,False,False
instance,1788,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,rack)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
instance,1789,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""state_change"",""fetch"",""relocate""]",False,0.4,False,1.0,8,0,0.0,False,False,False,False
instance,1790,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""fetch"",""state_change"",""relocate""]",False,0.75,False,0.6,3,0,0.0,False,False,False,False
instance,1793,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,sink)"",""state_change(interact,sink)"",""fetch(tomato)"",""check_then_act(sink,tomato)"",""relocate(tomato,bowl)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]",[],False,0.0,False,0.0,0,0,,False,False,False,False
instance,1797,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""state_change(open,cabinet)"",""relocate(bowl,kitchen work area)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""state_change"",""relocate"",""fetch"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.8,4,3,0.75,False,False,False,False
productivity,0,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""relocate""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False
productivity,4,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,plate)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8,False,1.0,3,1,0.3333333333333333,False,False,False,False
productivity,6,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""relocate""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,True
productivity,16,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.5,False,1.0,6,0,0.0,False,False,False,False
productivity,19,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch"",""state_change""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
productivity,24,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""relocate"",""state_change""]",False,0.6666666666666666,False,0.5,2,0,0.0,False,False,False,False
productivity,25,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,bowl)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""state_change"",""fetch"",""fetch"",""relocate""]",False,0.5,False,1.0,6,1,0.16666666666666666,False,False,False,False
productivity,36,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,1,0.5,False,False,True,True
productivity,42,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R2)"",""fetch(meat)"",""relocate(meat,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(meat)"",""relocate(meat,sink)""],""plan_length"":7}","[""state_change"",""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""fetch"",""state_change"",""relocate"",""relocate"",""fetch""]",False,0.9090909090909091,False,0.5,5,1,0.2,False,False,False,False
productivity,48,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""state_change""]",False,0.6666666666666666,False,0.5,2,0,0.0,False,False,False,False
productivity,58,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,kitchen island area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""relocate""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False
productivity,60,"{""object_count"":1,""ordered_units"":[""fetch(pumpkin)"",""relocate(pumpkin,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""relocate""]",False,0.6666666666666666,False,0.5,1,1,1.0,True,False,False,False
productivity,64,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8,False,1.0,3,1,0.3333333333333333,False,False,False,False
productivity,66,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.4,False,1.0,8,1,0.125,False,False,False,False
productivity,69,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,plate)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""relocate""]",False,0.8,False,1.0,3,1,0.3333333333333333,False,False,False,False
productivity,70,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""relocate""]",False,0.6666666666666666,False,0.5,1,0,0.0,False,False,False,False
productivity,73,"{""object_count"":1,""ordered_units"":[""fetch(scissors)"",""relocate(scissors,rack)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,True
productivity,74,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,plate)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate"",""state_change"",""fetch""]",False,0.5714285714285714,False,1.0,5,1,0.2,False,False,False,False
productivity,76,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch""]",False,0.3333333333333333,False,0.5,4,0,0.0,False,False,False,False
productivity,83,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""relocate"",""fetch"",""relocate""]",False,0.5,False,1.0,6,0,0.0,False,False,False,False
productivity,84,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,bowl)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8,False,1.0,3,1,0.3333333333333333,False,False,False,False
productivity,88,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""relocate""]",False,0.5714285714285714,False,1.0,5,1,0.2,False,False,False,True
productivity,91,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,kitchen island area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
productivity,102,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""fetch"",""state_change""]",False,0.8888888888888888,False,1.0,5,0,0.0,False,False,False,False
productivity,106,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""state_change"",""fetch"",""fetch""]",False,0.2857142857142857,False,0.5,5,0,0.0,False,False,False,False
productivity,109,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""fetch"",""state_change""]",False,0.8888888888888888,False,1.0,5,0,0.0,False,False,False,False
productivity,122,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R2)"",""fetch(fork)"",""relocate(fork,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(fork)"",""relocate(fork,sink)""],""plan_length"":7}","[""state_change"",""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""fetch"",""relocate"",""relocate""]",False,0.6666666666666666,False,0.5,3,0,0.0,False,False,False,False
productivity,130,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,rack)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
productivity,139,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""relocate""]",False,0.5714285714285714,False,1.0,5,1,0.2,False,False,False,False
productivity,143,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8,False,1.0,3,1,0.3333333333333333,False,False,False,False
productivity,150,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""state_change"",""relocate""]",False,0.3333333333333333,False,0.5,4,2,0.5,False,False,False,False
productivity,155,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch"",""state_change""]",True,1.0,False,0.75,4,1,0.25,False,False,False,False
productivity,160,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""fetch"",""fetch"",""relocate""]",False,0.5714285714285714,False,1.0,5,0,0.0,False,False,False,False
productivity,161,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""state_change"",""state_change""]",False,0.25,False,0.5,6,0,0.0,False,False,False,False
productivity,162,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,kitchen island area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
productivity,171,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""state_change""]",True,1.0,True,1.0,4,0,0.0,False,False,False,False
productivity,174,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""fetch"",""state_change""]",False,0.8888888888888888,False,1.0,5,0,0.0,False,False,False,False
productivity,190,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch""]",False,0.8571428571428571,False,0.5,3,0,0.0,False,False,False,False
productivity,191,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""fetch""]",False,0.4,False,0.5,3,0,0.0,False,False,False,False
productivity,193,"{""object_count"":1,""ordered_units"":[""fetch(bottle)"",""relocate(bottle,rack)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,1,0.5,False,False,False,False
productivity,195,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""state_change"",""fetch"",""fetch""]",False,0.2857142857142857,False,0.5,5,0,0.0,False,False,False,False
productivity,201,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""state_change"",""state_change""]",False,0.25,False,0.5,6,0,0.0,False,False,False,False
productivity,203,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,kitchen island area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
productivity,204,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch""]",False,0.8571428571428571,False,0.5,3,1,0.3333333333333333,False,False,False,False
productivity,210,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,1,0.5,False,False,False,False
productivity,220,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
productivity,225,"{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,kitchen island area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""relocate""]",False,0.6666666666666666,False,0.5,1,0,0.0,False,False,False,False
productivity,228,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R3)"",""fetch(pumpkin)"",""relocate(pumpkin,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(pumpkin)"",""relocate(pumpkin,sink)""],""plan_length"":7}","[""state_change"",""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""fetch"",""relocate"",""relocate""]",False,0.6666666666666666,False,0.5,3,0,0.0,False,False,False,False
productivity,229,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""state_change""]",False,0.8571428571428571,False,0.75,3,0,0.0,False,False,False,False
