index,ood_subset,baseline_success,memory_success,routed_skill,injected_demo_ids,n_demos_injected,retrieval_sim_max,retrieval_sim_mean,fallback_fired,input_tokens_total,injected_tokens,truncation_flag,plan_len_baseline,plan_len_memory,scorer_seed
617,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,617
618,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,618
619,plate_missing,True,True,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,619
620,both_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,620
621,bowl_missing,True,True,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,621
622,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,622
623,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,623
624,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,624
625,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,625
626,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,626
627,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,627
628,both_missing,False,False,single_move_asset_to_target,"[3458,2781,1228,228,4064]",5,0.7544512748718262,0.7373816490173339,False,1560,579,False,5,5,628
629,bowl_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,629
630,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,630
631,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,631
632,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,632
633,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,633
634,bowl_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,634
635,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,635
636,both_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,636
637,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,637
638,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,638
639,both_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,639
640,plate_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,640
641,bowl_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,641
642,bowl_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,642
643,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,643
644,bowl_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,644
645,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,645
646,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,646
647,plate_missing,True,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,647
648,plate_missing,True,True,single_move_asset_to_target,"[3458,2781,1228,228,4064]",5,0.7544512748718262,0.7373816490173339,False,1560,579,False,5,5,648
649,plate_missing,True,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,649
650,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,650
651,both_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,651
652,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,652
653,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,653
654,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,654
655,plate_missing,True,True,single_move_asset_to_target,"[3458,2781,1228,228,4064]",5,0.7544512748718262,0.7373816490173339,False,1567,579,False,5,5,655
656,plate_missing,True,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,656
657,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,657
658,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,658
659,plate_missing,True,True,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,659
660,bowl_missing,False,False,single_move_asset_to_target,"[3458,2781,1228,228,4064]",5,0.7544512748718262,0.7373816490173339,False,1560,579,False,5,5,660
661,bowl_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,661
662,plate_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,662
663,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,663
664,plate_missing,True,True,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,664
665,plate_missing,True,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,665
666,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,666
667,plate_missing,True,True,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,667
668,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,668
669,bowl_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,669
670,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,670
671,bowl_missing,False,True,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,671
672,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,672
673,bowl_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,5,673
674,plate_missing,True,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,674
675,bowl_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1768,787,False,5,5,675
676,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,676
677,plate_missing,True,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,677
678,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,678
679,both_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,679
680,both_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,680
681,both_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1602,624,False,5,5,681
682,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,682
683,both_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,683
684,plate_missing,True,True,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,5,684
685,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,685
686,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,686
687,both_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,687
688,bowl_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1602,624,False,5,5,688
689,both_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,689
690,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,690
691,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,691
692,plate_missing,True,True,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,5,692
693,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,693
694,bowl_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,694
695,both_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,695
696,both_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,696
697,both_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,697
698,bowl_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,698
699,both_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,699
700,both_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,700
701,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,701
702,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,702
703,bowl_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,703
704,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,704
705,both_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,705
706,plate_missing,True,True,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,706
707,bowl_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,707
708,plate_missing,True,True,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,708
709,bowl_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1602,624,False,5,5,709
710,bowl_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,710
711,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,711
712,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,712
713,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,713
714,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,714
715,plate_missing,False,True,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,715
716,both_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,716
717,both_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1602,624,False,5,5,717
718,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,718
719,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,719
720,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,720
721,both_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,721
722,both_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1768,787,False,5,5,722
723,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,723
724,bowl_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1768,787,False,5,8,724
725,plate_missing,True,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,725
726,plate_missing,True,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,726
727,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,727
728,plate_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,728
729,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,729
730,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,730
731,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,731
732,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,732
733,plate_missing,True,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,733
734,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,734
735,plate_missing,True,True,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,735
736,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,736
737,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,737
738,both_missing,True,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,8,5,738
739,both_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,739
740,both_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,740
741,bowl_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,741
742,bowl_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,742
743,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,743
744,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,744
745,plate_missing,True,True,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,745
746,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,746
747,plate_missing,True,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,747
748,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,748
749,both_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,749
750,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,750
751,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,751
752,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,752
753,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,753
754,bowl_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,754
755,both_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,755
756,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,756
757,plate_missing,False,True,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1768,787,False,5,5,757
758,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,758
759,plate_missing,True,True,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,759
760,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,760
761,plate_missing,True,True,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1602,624,False,5,5,761
762,both_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,762
763,plate_missing,True,True,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,5,763
764,plate_missing,True,True,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,764
765,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,765
766,plate_missing,True,True,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1602,624,False,5,5,766
767,plate_missing,True,True,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,767
768,both_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,768
769,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,769
770,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,770
771,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,771
772,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,772
773,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,773
774,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,774
775,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,775
776,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,776
777,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,777
778,both_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,778
779,plate_missing,True,True,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,779
780,plate_missing,True,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,780
781,plate_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,781
782,plate_missing,True,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,782
783,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,783
784,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,784
785,plate_missing,True,True,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,785
786,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,786
787,plate_missing,True,True,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,787
788,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,788
789,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,789
790,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,790
791,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,791
792,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,792
793,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,793
794,both_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1602,624,False,5,5,794
795,plate_missing,True,True,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,795
796,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,796
797,plate_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,797
798,plate_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,798
